room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude
4818148,24813302,Entire home/apt,,Praha 4,11,5,5,2,1,64,2,50.046078,14.434476
4819607,3268115,Entire home/apt,,Praha 8,0,,4,2,1,88,4,50.103628,14.476845
4819738,3321411,Entire home/apt,,Praha 7,2,5,2,1,1,53,2,50.100127,14.416993
4821522,22794034,Private room,,Praha 1,43,4,2,1,,65,1,50.092192,14.429937
4821540,24828499,Entire home/apt,,Praha 3,25,5,3,1,1,42,3,50.091731,14.47076
4821550,17544868,Private room,,Praha 6,17,5,2,1,1,43,1,50.087776,14.364745
4823906,15264602,Private room,,Praha 4,28,5,2,1,1,30,2,50.052288,14.442957
4826668,24851986,Entire home/apt,,Praha 2,16,4.5,4,0,1,57,2,50.077981,14.439591
4827032,24853464,Entire home/apt,,Praha 3,0,,4,0,1,88,2,50.085872,14.46681
4827339,24853464,Entire home/apt,,Praha 3,0,,4,1,1,99,2,50.086565,14.469548
4829583,24851986,Entire home/apt,,Praha 1,59,5,3,1,1,88,2,50.086942,14.404532
4829761,2919599,Entire home/apt,,Praha 1,22,5,4,1,1,104,1,50.086781,14.406077
4830292,24866397,Private room,,Praha 1,1,4,3,1,1,82,1,50.085815,14.421546
4832289,4076155,Private room,,Praha 2,5,4.5,2,1,1,44,1,50.06551,14.433933
4834133,2840955,Entire home/apt,,Praha 5,0,,4,0,1,52,1,50.071053,14.406038
4835404,24889659,Private room,,Praha 2,1,5,2,1,,39,3,50.0716,14.433661
4835889,6072941,Entire home/apt,,Praha 10,20,4.5,4,1,2,52,2,50.070361,14.462893
4836927,24895439,Entire home/apt,,Dolní M?cholupy,2,4.5,4,2,1,43,4,50.056544,14.554035
4838645,23625346,Entire home/apt,,Praha 1,23,4.5,2,0,1,43,3,50.091557,14.431754
4840839,8470641,Entire home/apt,,Praha 5,3,4.5,,2,1,75,1,50.070635,14.410751
4845234,13880729,Private room,,Praha 8,1,4,3,1,,56,1,50.09269,14.443301
4845445,382300,Private room,,Praha 7,5,4.5,2,1,1,20,1,50.103092,14.425624
4848318,22232485,Private room,,Praha 6,22,4.5,2,1,1,22,1,50.100064,14.402745
4849521,24951899,Entire home/apt,,Petrovice,1,,3,2,1,45,3,50.03914,14.559338
4852786,24966239,Private room,,Praha 2,1,,2,1,,34,2,50.069986,14.432849
4854152,24971917,Entire home/apt,,Praha 6,47,5,5,1,1,49,1,50.101669,14.404404
4857621,21162466,Entire home/apt,,Praha 3,8,5,4,2,1,54,2,50.084439,14.452487
4857731,8407384,Entire home/apt,,Praha 3,91,5,2,0,1,38,2,50.089109,14.46859
4862079,10139616,Private room,,Praha 10,2,5,2,1,,70,1,50.068854,14.458393
4862489,18151373,Entire home/apt,,Praha 2,36,4.5,4,1,1,57,1,50.074355,14.429461
4865765,21335324,Entire home/apt,,Praha 7,15,5,3,1,,109,2,50.103143,14.452181
4870323,24351338,Entire home/apt,,Praha 10,53,4.5,5,1,1,34,2,50.071632,14.44444
4871771,10753135,Entire home/apt,,Praha 10,37,4.5,5,2,1,47,2,50.070656,14.482953
4872686,23242974,Private room,,Praha 13,10,4.5,2,1,1,29,3,50.051174,14.342121
4873011,3921848,Entire home/apt,,Praha 2,22,5,2,1,1,35,14,50.072898,14.436551
4873439,13628843,Private room,,Praha 18,2,4,4,1,1,37,2,50.135756,14.516016
4873819,17107311,Entire home/apt,,Praha 7,39,4.5,,2,2,65,2,50.102313,14.447762
4873859,665461,Entire home/apt,,Praha 2,27,4,2,1,1,40,1,50.071961,14.434858
4876077,9386236,Entire home/apt,,Praha 3,2,4,3,1,1,58,2,50.088727,14.444248
4879477,14836998,Entire home/apt,,Praha 6,2,5,1,0,1,24,12,50.100765,14.35936
4880522,17664638,Private room,,Praha 6,35,4.5,2,1,2,34,1,50.097833,14.403178
4881542,6330839,Private room,,Praha 10,23,5,2,1,1,31,1,50.071908,14.45744
4882585,14528947,Entire home/apt,,Praha 2,47,4.5,5,2,2,101,2,50.07193,14.430059
4883830,18490374,Entire home/apt,,Praha 15,3,4.5,4,2,1,33,2,50.053218,14.522736
4886974,16269174,Private room,,Praha 3,7,4.5,2,1,1,30,1,50.075944,14.460914
4889723,17882002,Entire home/apt,,Praha 1,29,4.5,2,0,1,80,1,50.092365,14.429635
4893138,17882002,Entire home/apt,,Praha 1,43,4.5,2,0,1,76,1,50.0923,14.431325
4893225,17882002,Entire home/apt,,Praha 1,36,4.5,2,0,1,77,1,50.090899,14.431151
4894629,23136058,Private room,,Praha 2,22,4.5,2,1,1,47,,50.070134,14.429427
4896086,13971772,Entire home/apt,,Praha 7,33,4.5,4,1,1,43,2,50.106706,14.446383
4899999,5102501,Entire home/apt,,Praha 1,13,4.5,5,1,1,70,1,50.086919,14.400008
4900296,5102501,Entire home/apt,,Praha 1,12,5,,2,,70,1,50.088111,14.397526
4900540,25224567,Entire home/apt,,Praha 2,94,5,,2,1,39,,50.065158,14.428236
4904639,9135705,Entire home/apt,,Praha 6,13,4,3,1,1,22,2,50.094984,14.369776
4904760,9785100,Entire home/apt,,Praha 3,79,5,2,0,1,60,,50.085286,14.450264
4907523,10680564,Entire home/apt,,Praha 1,80,5,3,1,1,65,2,50.083371,14.414763
4908688,14112208,Entire home/apt,,Praha 8,30,5,2,1,1,47,2,50.091847,14.454535
4909621,20842091,Entire home/apt,,Praha 7,0,,2,1,1,124,5,50.101468,14.438073
4911206,1366084,Private room,,Praha 1,0,,2,1,1,116,1,50.086416,14.398683
4912711,18490374,Entire home/apt,,Praha 6,18,4.5,,3,1,61,1,50.085726,14.384634
4914327,22927488,Entire home/apt,,Praha 5,18,4,2,1,1,38,2,50.072198,14.386486
4914359,5297514,Entire home/apt,,Praha 1,15,5,4,1,1,99,,50.091235,14.427488
4916513,13661734,Entire home/apt,,Praha 5,20,4.5,4,2,1,42,2,50.07507,14.394699
4920883,22974298,Private room,,Praha 14,4,4.5,1,1,1,30,1,50.104105,14.567734
4920884,25345602,Entire home/apt,,Praha 5,3,4,3,2,2,70,2,50.06041,14.394916
4928461,19951036,Entire home/apt,,Praha 1,0,,4,1,1,139,2,50.085789,14.404535
4928821,3566484,Entire home/apt,,Praha 2,1,4,4,1,1,47,1,50.06271,14.426128
4938724,25449969,Entire home/apt,,Praha 13,14,5,4,2,1,43,1,50.053918,14.334916
4938995,1660663,Entire home/apt,,Praha 1,0,,,3,,418,3,50.082416,14.405427
4939242,1660663,Entire home/apt,,Praha 5,9,5,,4,,453,3,50.0807,14.404771
4942112,6938367,Private room,,Praha 3,3,4.5,2,1,1,69,1,50.085712,14.456358
4942301,6938367,Private room,,Praha 3,0,,3,1,1,70,1,50.087907,14.450797
4944617,1112333,Entire home/apt,,Praha 2,68,5,2,0,1,27,,50.06951,14.429697
4949291,17330630,Private room,,Praha 7,0,,2,1,1,25,5,50.098615,14.432231
4952227,25523876,Entire home/apt,,Praha 1,25,5,4,1,,110,3,50.090087,14.429349
4955326,15537688,Shared room,,Praha 6,2,5,1,1,1,43,1,50.090539,14.37246
4956507,22887242,Entire home/apt,,Praha 3,0,,2,1,1,43,7,50.084865,14.450619
4962251,18754725,Entire home/apt,,Praha 4,17,5,5,2,1,53,2,50.024435,14.452475
4963259,8525168,Entire home/apt,,Praha 5,18,5,2,1,1,53,2,50.071567,14.409639
4968026,147035,Private room,,Praha 3,13,4.5,2,1,2,29,,50.08771,14.448714
4969780,3641494,Private room,,Praha 10,18,4,4,1,1,29,1,50.06615,14.499116
4970189,20518348,Private room,,Praha 7,9,5,3,1,1,32,1,50.097758,14.441732
4971871,3926550,Private room,,Praha 2,5,5,4,1,2,69,1,50.076525,14.446435
4972327,25009407,Shared room,,Praha 8,12,3.5,2,1,1,13,1,50.092234,14.454708
4972596,25633852,Entire home/apt,,Praha 2,26,5,4,1,1,47,2,50.068344,14.420489
4973781,25639258,Entire home/apt,,Praha 5,20,5,2,2,1,46,2,50.065825,14.396022
4974987,5865771,Entire home/apt,,Praha 9,7,4.5,2,1,1,41,2,50.104701,14.512132
4981979,23116782,Entire home/apt,,Praha 9,28,5,4,1,1,32,1,50.105751,14.487121
4990044,16266926,Entire home/apt,,Praha 5,1,4,2,0,1,53,1,50.070526,14.405986
4990082,16092275,Private room,,Praha 1,47,4.5,4,1,2,19,,50.092221,14.434856
4990592,25636930,Entire home/apt,,Praha 2,27,4.5,,2,1,56,1,50.076545,14.427412
4991545,13120231,Entire home/apt,,Praha 7,3,4,4,1,1,46,1,50.101937,14.444234
5001131,25096136,Entire home/apt,,Praha 1,44,4.5,4,1,1,30,2,50.081275,14.407894
5001936,25732025,Private room,,Praha 7,3,5,2,1,1,29,1,50.102735,14.434275
5001973,25793933,Entire home/apt,,Praha 8,0,,3,0,1,54,1,50.129632,14.414848
5008085,22870444,Entire home/apt,,Praha 2,6,4.5,2,1,1,60,1,50.074772,14.440863
5010327,17124465,Entire home/apt,,Praha 1,65,5,4,1,1,64,3,50.088115,14.419531
5013234,18654564,Private room,,Praha 7,56,5,2,1,1,53,2,50.099088,14.417748
5016226,24186551,Private room,,Praha 8,4,5,2,1,1,32,2,50.096305,14.464448
5023380,25923221,Private room,,Praha 6,0,,1,1,1,18,1,50.098721,14.36042
5024071,1412324,Entire home/apt,,Praha 7,26,5,3,0,1,41,2,50.104222,14.454906
5025326,25934378,Entire home/apt,,Praha 1,60,5,5,2,1,104,,50.08022,14.415779
5027262,25934378,Entire home/apt,,Praha 1,48,5,5,2,1,104,,50.079523,14.415733
5028251,13828279,Entire home/apt,,Praha 2,44,5,4,1,1,110,2,50.075622,14.425591
5029259,25959179,Entire home/apt,,Praha 1,78,5,4,1,1,45,2,50.081298,14.417328
5033809,3868200,Entire home/apt,,?áblice,16,5,4,1,1,31,1,50.133985,14.464311
5034836,25990894,Entire home/apt,,Praha 10,7,5,5,2,2,87,3,50.068236,14.454466
5034860,18795016,Entire home/apt,,Praha 6,22,5,5,2,3,87,1,50.082836,14.37706
5035132,25992489,Entire home/apt,,Praha 1,11,5,3,1,1,81,1,50.090442,14.405421
5037361,7926513,Entire home/apt,,Praha 2,51,5,4,2,1,52,,50.080129,14.437152
5045448,2159333,Entire home/apt,,Praha 8,34,4.5,4,2,2,53,3,50.094568,14.446489
5048894,26065797,Entire home/apt,,Praha 8,7,4.5,,2,,128,2,50.125768,14.474468
5049331,24968575,Entire home/apt,,Praha 4,35,5,4,2,1,39,1,50.063643,14.447172
5050568,544270,Entire home/apt,,Praha 1,33,5,4,1,1,70,1,50.088236,14.423974
5053140,26092091,Entire home/apt,,Zbraslav,0,,4,3,1,58,2,49.968473,14.383152
5053851,12219317,Entire home/apt,,Praha 2,48,4.5,,2,1,52,2,50.07739,14.433053
5054491,25686076,Private room,,Praha 6,12,5,2,1,1,35,1,50.111777,14.396548
5055300,5643055,Private room,,Praha 2,26,4.5,2,1,1,21,2,50.078313,14.439449
5057102,1112333,Entire home/apt,,Praha 2,3,5,2,0,1,115,1,50.071774,14.430632
5057529,26113293,Entire home/apt,,Praha 6,0,,4,2,1,64,1,50.085209,14.372924
5059940,3529680,Entire home/apt,,Praha 2,47,4.5,,1,1,26,1,50.069838,14.446736
5061364,3672297,Private room,,Praha 7,0,,2,1,1,29,1,50.099605,14.417166
5065429,9536922,Private room,,Praha 8,6,5,2,1,1,21,1,50.096892,14.466979
5065856,26158985,Private room,,Praha 1,1,4,3,1,1,61,2,50.084104,14.429759
5069125,9727058,Entire home/apt,,Praha 1,2,4,3,1,1,93,2,50.091088,14.423252
5073041,6331366,Private room,,Praha 1,1,3,2,1,1,81,1,50.089018,14.403995
5074148,26201474,Entire home/apt,,Praha 1,30,5,4,2,2,163,3,50.081083,14.416591
5080837,13451939,Entire home/apt,,Praha 8,0,,4,1,1,60,3,50.093395,14.458163
5083093,24476648,Entire home/apt,,Praha 1,57,5,4,1,1,52,1,50.084787,14.418201
5084883,23277522,Shared room,,Praha 10,31,4,1,1,,11,1,50.070188,14.458703
5099213,26346764,Private room,,Praha 2,96,5,5,1,1,92,2,50.071223,14.436702
5100076,1237221,Entire home/apt,,Praha 8,20,5,4,2,1,56,2,50.095817,14.464362
5104414,17415621,Entire home/apt,,Praha 3,32,5,3,0,1,52,4,50.079469,14.449874
5104613,3289004,Entire home/apt,,Praha 1,14,5,,2,,186,1,50.091536,14.410145
5107757,23275917,Entire home/apt,,Praha 1,40,4.5,4,1,1,58,2,50.090288,14.423932
5109879,3264630,Entire home/apt,,Praha 1,0,,4,2,1,134,2,50.089786,14.411835
5113272,26418476,Entire home/apt,,Praha 5,4,5,4,2,1,69,1,50.078642,14.407293
5113342,22325529,Entire home/apt,,Praha 1,29,5,3,1,1,75,,50.081268,14.406676
5113770,21881270,Private room,,Praha 10,6,4.5,2,1,1,46,3,50.07498,14.465296
5122614,5020422,Entire home/apt,,Praha 1,19,5,2,1,1,150,2,50.086805,14.414661
5129528,5001721,Private room,,Praha 10,0,,1,1,1,28,7,50.0683,14.451866
5131095,4987607,Entire home/apt,,Praha 4,6,4,4,2,1,75,1,50.05379,14.458657
5132348,5661780,Private room,,Praha 7,21,5,2,1,1,27,2,50.104007,14.454692
5132574,3323178,Entire home/apt,,Praha 5,0,,2,1,1,70,3,50.079233,14.406265
5132848,3323178,Entire home/apt,,Praha 5,0,,4,2,1,110,3,50.079156,14.40528
5140768,8731928,Private room,,Praha 2,3,4,2,1,1,52,1,50.0752,14.415675
5141066,6072941,Entire home/apt,,Praha 10,0,,,2,,46,1,50.071446,14.461287
5148649,2627249,Entire home/apt,,Praha 10,7,4.5,4,3,,56,3,50.075108,14.453227
5149114,26621673,Entire home/apt,,Praha 15,0,,2,0,1,39,1,50.039666,14.566476
5150062,26627286,Shared room,,Praha 4,9,4,2,1,1,24,2,50.047846,14.447606
5150072,26593021,Private room,,Praha 3,2,4,,1,1,34,2,50.08393,14.444709
5151314,24353816,Entire home/apt,,Praha 2,12,5,2,1,1,58,4,50.070417,14.418999
5151651,26543887,Private room,,Zbraslav,0,,2,1,1,22,1,49.969297,14.381355
5153029,145360,Entire home/apt,,Praha 1,66,5,4,1,1,72,,50.082863,14.422135
5154259,19982858,Private room,,Praha 7,54,4.5,3,1,1,21,1,50.102205,14.450026
5158108,26670584,Entire home/apt,,Praha 3,6,5,4,2,2,44,2,50.077745,14.463622
5159723,4473268,Entire home/apt,,Praha 1,74,4.5,4,1,1,53,2,50.090271,14.431809
5167599,26727276,Entire home/apt,,Praha 2,20,5,,2,1,78,2,50.072916,14.435724
5170477,26740922,Entire home/apt,,Praha 2,10,4.5,,1,1,41,2,50.07632,14.446273
5176903,7287777,Private room,,Praha 16,19,4.5,2,1,1,14,1,49.984811,14.364287
5177334,24039619,Entire home/apt,,Praha 6,33,5,4,2,1,31,2,50.090042,14.356612
5177771,21635821,Private room,,Praha 2,0,,2,1,,34,1,50.071532,14.434545
5179523,6770346,Entire home/apt,,Praha 5,27,4.5,2,0,1,35,1,50.039908,14.39561
5190538,26418476,Entire home/apt,,Praha 1,95,4.5,4,2,1,65,1,50.07726,14.42698
5192827,26861137,Private room,,Praha 2,10,4.5,3,1,1,24,1,50.071684,14.438465
5196746,2915924,Entire home/apt,,Praha 3,14,4.5,4,1,1,40,2,50.085581,14.452605
5197404,26887428,Entire home/apt,,Praha 4,10,5,2,1,1,52,2,50.062901,14.448383
5200173,4001948,Entire home/apt,,Praha 5,5,5,,8,8,43,1,50.063333,14.409275
5204257,26033912,Entire home/apt,,Praha 2,4,5,5,1,1,43,2,50.072818,14.437089
5206237,8087351,Entire home/apt,,Praha 1,22,5,4,1,1,68,2,50.088829,14.429009
5220520,27011026,Entire home/apt,,Praha 5,6,5,2,1,1,53,2,50.067726,14.368672
5223991,26914829,Entire home/apt,,Praha 4,3,5,,4,,116,2,50.047839,14.476577
5225642,15884396,Entire home/apt,,Praha 7,0,,2,1,1,70,3,50.100782,14.432714
5229389,27060870,Entire home/apt,,Praha 3,37,5,2,0,1,34,2,50.087353,14.458187
5232603,6428207,Entire home/apt,,Praha 1,26,5,5,1,1,85,3,50.091941,14.429171
5235882,1634351,Entire home/apt,,Praha 2,57,4.5,4,1,,39,,50.06821,14.435124
5239268,3529680,Entire home/apt,,Praha 1,60,4.5,4,1,1,40,1,50.082506,14.423616
5244989,27091119,Entire home/apt,,Praha 1,19,4.5,2,1,1,72,,50.089574,14.425658
5245756,25985325,Private room,,Praha 7,0,,1,1,1,21,1,50.105018,14.449187
5246397,27152355,Entire home/apt,,Praha 8,0,,,5,5,65,2,50.118657,14.447213
5247415,27156529,Private room,,Praha 7,6,5,2,1,1,11,1,50.102174,14.428636
5256138,27152355,Entire home/apt,,Praha 8,1,5,5,3,2,184,2,50.120155,14.456797
5264228,3545876,Entire home/apt,,Praha 1,0,,4,2,1,138,,50.088569,14.401761
5266208,27259258,Entire home/apt,,Praha 1,104,5,2,1,1,70,1,50.080182,14.427815
5266315,5500344,Entire home/apt,,Praha 1,52,4.5,4,2,1,99,2,50.08097,14.423577
5268611,7926513,Entire home/apt,,Praha 2,37,5,3,1,1,80,,50.069452,14.439897
5273891,5893231,Entire home/apt,,Praha 4,6,5,2,0,1,45,1,50.032343,14.41582
5276158,17351705,Entire home/apt,,Praha 6,24,4.5,3,1,1,34,,50.086548,14.367086
5286497,22940349,Entire home/apt,,Praha 1,16,4.5,5,2,1,92,1,50.093028,14.432981
5290902,27397276,Entire home/apt,,Praha 3,24,4.5,2,1,1,42,1,50.079941,14.452581
5291464,27349016,Private room,,Praha 7,44,4.5,2,1,1,34,1,50.098921,14.423485
5293232,25934378,Entire home/apt,,Praha 1,21,4.5,2,1,1,64,,50.079986,14.415617
5294671,5025208,Private room,,Praha 2,10,4,4,1,1,34,1,50.076846,14.424712
5294788,27421076,Private room,,Praha 7,25,5,2,1,1,35,3,50.102501,14.435537
5294795,25934378,Entire home/apt,,Praha 1,26,5,2,0,1,75,,50.07978,14.414713
5295639,27426664,Entire home/apt,,Praha 1,35,5,3,2,1,77,1,50.090509,14.429705
5299726,21543983,Entire home/apt,,Praha 9,28,5,5,1,1,49,1,50.123798,14.484475
5306891,9107836,Entire home/apt,,Praha 5,5,4.5,2,0,1,50,1,50.068752,14.395149
5310881,22608410,Entire home/apt,,Praha 5,4,4.5,3,0,1,81,2,50.027569,14.373807
5311066,27513669,Entire home/apt,,Praha 5,43,5,,2,2,139,3,50.079607,14.404908
5311307,22608410,Entire home/apt,,Praha 4,1,4,5,2,1,121,2,50.041665,14.476409
5311429,22608410,Entire home/apt,,Praha 4,4,3.5,,2,1,142,2,50.042258,14.475933
5311809,6695883,Entire home/apt,,Praha 6,20,5,5,1,1,75,2,50.08409,14.372119
5313244,27520656,Entire home/apt,,Praha 1,13,5,4,1,1,78,3,50.083156,14.415805
5314449,14931158,Entire home/apt,,Praha 1,38,4.5,2,1,1,77,1,50.087283,14.425707
5322119,18389236,Entire home/apt,,Praha 6,5,5,,3,,110,2,50.097054,14.395229
5323773,26727276,Entire home/apt,,Lochkov,1,5,,4,,127,3,50.004691,14.356908
5327227,16541955,Private room,,Praha 1,56,5,2,1,,33,1,50.079812,14.420812
5331996,974253,Entire home/apt,,Praha 5,62,4.5,,4,4,180,1,50.079616,14.409026
5332491,17284259,Entire home/apt,,Praha 6,20,5,2,1,1,27,5,50.108151,14.392941
5332789,806250,Entire home/apt,,Praha 1,86,5,4,0,1,65,2,50.084716,14.418794
5334323,26001699,Private room,,Praha 13,15,4.5,2,1,1,22,1,50.051779,14.347072
5336750,10302349,Entire home/apt,,Praha 1,5,5,2,1,1,58,13,50.089195,14.404212
5337094,16646675,Entire home/apt,,Praha 2,38,5,2,0,1,58,2,50.078515,14.433299
5341053,14438780,Entire home/apt,,Praha 3,7,4.5,4,2,,48,1,50.083184,14.452539
5349075,17277764,Entire home/apt,,Praha 8,0,,,3,,103,,50.131653,14.48293
5351441,27736302,Entire home/apt,,Praha 7,21,5,5,2,1,40,1,50.101314,14.446054
5352829,16429464,Entire home/apt,,Praha 1,0,,,2,1,79,1,50.089302,14.391831
5352958,27745503,Private room,,Praha 13,0,,2,1,1,43,1,50.042907,14.330978
5353543,2694767,Entire home/apt,,Praha 2,70,5,2,1,1,37,1,50.078458,14.434567
5355230,27745503,Entire home/apt,,Praha 4,0,,4,1,1,43,1,50.06021,14.428057
5357898,27774438,Entire home/apt,,Zli?ín,5,4.5,2,1,1,39,2,50.057114,14.282177
5358217,19856830,Entire home/apt,,Praha 2,6,4.5,3,1,1,44,1,50.06571,14.426714
5358468,15123240,Private room,,Praha 1,8,5,2,1,,55,2,50.092616,14.430463
5358551,27777956,Entire home/apt,,Praha 6,25,4,4,1,1,32,1,50.096519,14.406541
5361453,24011063,Entire home/apt,,Praha 7,7,4.5,5,2,1,22,1,50.102604,14.419231
5361617,5737702,Entire home/apt,,Praha 10,1,5,4,1,1,47,2,50.067925,14.450805
5369868,8084403,Private room,,Praha 1,58,4.5,2,1,1,30,2,50.088146,14.397888
5372693,20949671,Private room,,Praha 4,0,,2,1,1,31,1,50.033156,14.446514
5378102,27880378,Entire home/apt,,Praha 3,12,5,5,1,1,68,2,50.079137,14.455351
5380002,1112333,Entire home/apt,,Praha 2,63,4.5,4,0,1,29,,50.073664,14.43099
5380196,15703097,Entire home/apt,,Praha 7,53,5,2,1,1,66,2,50.097563,14.432935
5380325,27890311,Entire home/apt,,Praha 6,6,4,4,1,1,38,4,50.090445,14.30763
5380362,3876087,Entire home/apt,,Praha 2,2,5,,3,,100,1,50.075778,14.436391
5380364,3876087,Entire home/apt,,Praha 2,42,5,4,1,1,70,1,50.072499,14.437477
5382836,21237072,Entire home/apt,,Praha 2,57,5,2,1,1,49,2,50.067656,14.419333
5383838,16092275,Private room,,Praha 8,40,4.5,4,1,2,19,1,50.09134,14.437035
5390666,13801076,Entire home/apt,,Praha 10,55,5,,2,1,35,1,50.06716,14.457023
5390837,27944161,Entire home/apt,,Praha 7,11,5,4,2,,110,,50.102153,14.420731
5393425,13855699,Entire home/apt,,Praha 1,0,,,2,1,104,2,50.087273,14.391073
5395112,3456260,Entire home/apt,,Praha 8,1,5,4,2,2,58,3,50.089722,14.440979
5395373,24119800,Private room,,Praha 1,30,4,3,1,1,34,2,50.079656,14.423544
5400275,7085715,Entire home/apt,,Praha 2,3,4.5,,1,1,133,2,50.074405,14.427568
5401710,4350756,Entire home/apt,,Praha 10,5,5,3,1,1,40,2,50.080603,14.501375
5401893,6770947,Entire home/apt,,Praha 2,2,3.5,2,0,1,58,1,50.065442,14.42044
5404935,28017430,Private room,,Praha 2,35,4,2,1,1,46,1,50.069719,14.44699
5405419,20404362,Entire home/apt,,Praha 1,73,5,4,2,,78,1,50.084178,14.419252
5407650,28033777,Private room,,Praha 4,28,5,1,1,1,18,1,50.045268,14.444134
5407989,2196878,Entire home/apt,,Praha 3,61,4.5,4,1,1,35,2,50.084144,14.453888
5410580,8447317,Entire home/apt,,Praha 3,39,5,4,1,1,46,2,50.08145,14.446884
5412876,28058414,Private room,,Praha 2,0,,2,1,2,70,1,50.074973,14.427043
5414593,17668426,Entire home/apt,,Praha 1,5,4.5,4,1,1,173,2,50.090563,14.428938
5423129,28123981,Entire home/apt,,Praha 5,2,,4,2,1,116,2,50.07235,14.395753
5426318,4095306,Entire home/apt,,Praha 5,0,,,3,1,94,1,50.070313,14.403852
5427943,27343043,Entire home/apt,,Praha 6,15,5,3,1,1,42,1,50.086844,14.384069
5428355,28153996,Entire home/apt,,Praha 5,58,4,2,1,1,36,2,50.079128,14.405024
5428458,15988708,Entire home/apt,,Praha 9,0,,2,0,1,100,1,50.105896,14.503031
5429222,2262375,Entire home/apt,,Praha 8,15,5,4,1,1,64,2,50.104696,14.47549
5443301,2473851,Entire home/apt,,Praha 8,23,5,2,1,1,56,2,50.11138,14.474096
5443813,13401997,Entire home/apt,,Praha 6,8,5,,3,,93,2,50.089045,14.354693
5448988,13172865,Private room,,Praha 5,39,5,2,1,,33,2,50.075358,14.390296
5450405,27991852,Private room,,Praha 7,10,5,2,1,1,21,1,50.112028,14.450484
5451104,28273564,Entire home/apt,,Praha 1,26,4.5,4,1,1,70,1,50.092833,14.421812
5452760,28280524,Entire home/apt,,Praha 6,15,4.5,,2,1,34,1,50.098305,14.400516
5453404,3931098,Entire home/apt,,Praha 3,22,4.5,2,1,1,45,1,50.08477,14.440696
5453418,28280611,Entire home/apt,,Praha 2,7,4.5,3,0,1,45,3,50.070321,14.429555
5458745,5715774,Private room,,Praha 2,26,5,4,1,1,39,1,50.07226,14.431731
5461931,9550037,Entire home/apt,,Praha 1,19,4,4,1,,93,,50.079566,14.426813
5471875,26400328,Entire home/apt,,Praha 7,67,5,4,1,1,54,,50.103024,14.423991
5473192,4057582,Entire home/apt,,Praha 7,35,5,2,1,1,61,2,50.101318,14.427106
5475722,3749303,Entire home/apt,,Praha 7,0,,3,1,1,40,2,50.106426,14.432926
5477280,4711560,Private room,,Praha 3,2,4,2,1,1,39,1,50.08291,14.446308
5478226,4711560,Private room,,Praha 3,4,4,2,1,0,30,1,50.083692,14.447613
5478838,4711560,Private room,,Praha 3,4,3,3,1,0,34,1,50.081483,14.445693
5483549,9345552,Entire home/apt,,Praha 1,17,5,,3,2,219,,50.077498,14.426905
5484508,28442615,Entire home/apt,,Praha 1,20,4.5,4,1,1,39,2,50.084746,14.404854
5492910,14670791,Entire home/apt,,Praha 7,50,5,4,2,1,56,,50.100981,14.425914
5497560,28510886,Entire home/apt,,Praha 9,8,5,4,2,,53,2,50.103581,14.501571
5503690,28545881,Entire home/apt,,Praha 10,0,,4,1,1,58,1,50.06982,14.449839
5505056,2194975,Entire home/apt,,Praha 1,65,5,4,1,1,60,1,50.092414,14.422828
5508095,24011063,Entire home/apt,,Praha 8,30,4.5,2,1,1,19,1,50.108754,14.475047
5510598,6072941,Entire home/apt,,Praha 10,20,4.5,3,0,,46,2,50.0704,14.46226
5510949,28583882,Entire home/apt,,Praha 1,12,4.5,2,1,1,43,1,50.09261,14.424576
5517831,14236521,Entire home/apt,,Praha 2,33,5,,2,,102,,50.076697,14.446033
5527548,9550037,Entire home/apt,,Praha 1,37,4.5,,2,,151,,50.090305,14.425467
5528865,26407965,Entire home/apt,,Praha 6,24,5,4,2,1,114,2,50.087062,14.386515
